Time (h),OD 600,Product (kg),Time (h).1,DO (%),Glucose Delivered (kg),Feed Delivered (kg),CER (mmol/L*hr),Vessel Weight (kg),pH,Temperature (C),Agitation (RPM),Base Weight (kg),Vessel Volume (L),Time (h).2,Glucose (g/L),Dry Cell Weight (g/L),Product Concentration (g/L),Productivity (g/L/h),Yield (%)
,,,4.15,75.74,1.06,0.0,0.75,74.85,7.13,34.6,134.77,0.01,64.41,,,,,,
,,,4.17,77.06,0.89,0.0,0.73,58.07,7.42,32.77,121.03,0.01,73.43,,,,,,
,,,4.18,61.82,1.03,0.0,0.78,58.05,7.66,42.55,141.14,0.01,61.58,,,,,,
,,,4.2,71.48,0.82,0.0,0.74,68.52,6.29,34.83,131.18,0.01,73.96,,,,,,
,,,4.22,68.08,1.04,0.0,0.71,58.14,6.96,36.78,149.96,0.01,72.92,,,,,,
,,,4.23,85.13,0.87,0.0,0.8,66.94,7.34,36.63,137.86,0.01,59.89,,,,,,
,,,4.25,80.13,0.97,0.0,0.84,65.82,7.72,30.41,114.27,0.01,74.09,,,,,,
,,,4.27,76.36,1.09,0.0,0.72,66.16,7.14,37.86,157.8,0.01,68.05,,,,,,
,,,4.28,73.2,1.02,0.0,0.9,68.02,7.51,36.7,131.23,0.01,54.44,,,,,,
,,,4.3,83.18,1.13,0.0,0.84,61.67,5.92,31.7,146.27,0.01,68.75,,,,,,
,,,4.32,84.07,0.92,0.0,0.88,58.59,8.39,29.98,146.04,0.01,70.67,,,,,,
,,,4.33,65.98,0.88,0.0,0.62,62.21,6.98,35.97,140.06,0.01,70.38,,,,,,
,,,4.35,91.94,0.84,0.0,0.69,70.4,6.33,34.24,134.62,0.01,67.72,,,,,,
,,,4.37,78.54,0.7,0.0,0.76,69.0,7.63,30.73,148.17,0.01,78.5,,,,,,
,,,4.38,70.96,0.74,0.0,0.85,63.6,7.34,37.91,137.49,0.01,87.0,,,,,,
,,,4.4,59.38,0.89,0.0,0.91,60.79,7.22,38.76,138.7,0.01,77.4,,,,,,
,,,4.42,68.7,0.86,0.0,0.81,67.38,7.45,35.29,146.38,0.01,68.22,,,,,,
,,,4.43,70.29,0.81,0.0,0.94,58.55,6.62,39.99,122.57,0.01,58.7,,,,,,
,,,4.45,75.81,0.82,0.0,0.81,47.5,7.68,49.42,132.56,0.01,68.25,,,,,,
,,,4.47,71.92,0.96,0.0,0.84,47.41,7.65,34.39,124.25,0.01,69.84,,,,,,
,,,4.48,74.81,0.79,0.0,0.88,68.17,7.87,37.2,120.9,0.01,73.9,,,,,,
,,,4.5,65.97,0.92,0.0,0.82,63.3,6.06,45.38,128.04,0.01,61.62,,,,,,
,,,4.52,70.26,0.93,0.0,0.9,62.44,7.81,34.27,128.45,0.01,59.09,,,,,,
,,,4.53,48.88,1.01,0.0,0.92,65.56,7.63,41.76,111.1,0.01,65.46,,,,,,
,,,4.55,81.01,0.8,0.0,0.85,67.48,6.9,36.74,148.86,0.01,70.28,,,,,,
,,,4.57,75.71,0.78,0.0,0.88,50.74,7.22,38.86,128.22,0.01,68.84,,,,,,
,,,4.58,75.77,0.79,0.0,0.91,61.54,5.81,35.59,138.79,0.01,59.28,,,,,,
,,,4.6,54.95,0.85,0.0,0.96,60.16,6.24,31.37,145.0,0.01,57.99,,,,,,
,,,4.62,65.78,0.94,0.0,0.83,71.43,6.05,38.56,130.87,0.01,69.06,,,,,,
,,,4.63,54.11,0.92,0.0,0.83,65.11,7.58,34.52,115.8,0.01,64.57,,,,,,
,,,4.65,74.56,1.0,0.0,0.88,63.46,7.75,35.68,139.85,0.01,61.1,,,,,,
,,,4.67,64.4,1.1,0.0,0.9,61.3,6.87,36.77,107.32,0.01,61.19,,,,,,
,,,4.68,80.2,0.74,0.0,1.05,65.74,8.12,35.47,142.2,0.01,76.46,,,,,,
,,,4.7,77.4,0.92,0.0,0.82,56.39,5.82,42.39,139.93,0.01,60.01,,,,,,
,,,4.72,61.03,0.94,0.0,0.9,67.65,6.53,32.78,155.5,0.01,52.93,,,,,,
,,,4.73,63.63,0.9,0.0,0.92,61.49,6.03,40.64,142.97,0.01,70.91,,,,,,
,,,4.75,68.3,0.86,0.0,0.85,71.0,6.38,39.98,135.43,0.01,56.71,,,,,,
,,,4.77,69.26,0.93,0.0,1.05,64.4,6.06,42.05,119.38,0.01,65.36,,,,,,
,,,4.78,64.75,0.9,0.0,0.96,75.31,5.81,36.01,105.04,0.01,72.73,,,,,,
,,,4.8,71.5,0.93,0.0,0.89,80.82,6.24,37.63,116.71,0.01,72.65,,,,,,
,,,4.82,73.47,1.11,0.0,1.17,73.69,7.2,39.91,123.64,0.01,75.8,,,,,,
,,,4.83,66.5,0.86,0.0,1.18,65.74,6.75,38.36,142.38,0.01,73.82,,,,,,
,,,4.85,55.84,0.82,0.0,0.83,71.43,6.23,34.87,122.44,0.01,71.28,,,,,,
,,,4.87,67.13,1.03,0.0,1.1,60.35,7.44,33.55,140.03,0.01,58.41,,,,,,
,,,4.88,57.87,0.88,0.0,0.92,67.53,7.78,37.64,142.68,0.01,69.32,,,,,,
,,,4.9,69.45,1.02,0.0,1.13,67.98,6.38,39.03,124.34,0.01,64.48,,,,,,
,,,4.92,74.42,0.98,0.0,0.93,68.68,6.3,35.21,132.5,0.01,60.99,,,,,,
,,,4.93,61.14,0.84,0.0,1.16,62.0,7.26,35.18,113.94,0.01,67.09,,,,,,
,,,4.95,54.59,0.92,0.0,1.02,67.48,7.02,38.22,114.86,0.01,67.71,,,,,,
,,,4.97,68.94,0.92,0.0,1.23,74.29,6.84,37.62,130.75,0.01,73.23,,,,,,
,,,4.98,61.17,0.86,0.0,1.04,70.68,6.4,32.04,153.25,0.01,64.51,,,,,,
,,,5.0,70.38,0.74,0.0,0.82,65.75,7.15,35.58,134.0,0.01,59.64,,,,,,
,,,5.02,56.4,1.0,0.0,1.14,64.64,7.69,40.89,152.74,0.01,64.75,,,,,,
,,,5.03,68.44,0.95,0.0,1.13,67.61,6.18,36.48,121.98,0.01,59.1,,,,,,
,,,5.05,58.23,0.9,0.0,1.18,63.19,7.07,39.96,138.03,0.01,61.11,,,,,,
,,,5.07,66.39,0.92,0.0,1.21,67.45,6.74,38.45,112.9,0.01,79.56,,,,,,
,,,5.08,74.77,0.94,0.0,1.15,71.75,7.76,35.68,146.51,0.01,64.02,,,,,,
,,,5.1,55.76,0.85,0.0,1.08,48.14,7.47,36.14,147.35,0.01,66.66,,,,,,
,,,5.12,58.2,0.89,0.0,0.98,65.36,7.18,48.34,138.5,0.01,58.69,,,,,,
,,,5.13,54.28,0.91,0.0,1.1,62.5,6.52,34.9,134.42,0.01,64.35,,,,,,
,,,5.15,60.15,0.86,0.0,1.16,68.89,6.3,40.84,113.66,0.01,66.04,,,,,,
,,,5.17,63.29,0.91,0.0,1.1,59.9,5.54,31.82,109.67,0.01,72.58,,,,,,
,,,5.18,66.55,1.0,0.0,1.14,70.37,7.63,35.54,126.22,0.01,61.6,,,,,,
,,,5.2,57.01,0.8,0.0,1.06,71.49,6.36,35.4,128.81,0.01,69.02,,,,,,
,,,5.22,59.47,0.88,0.0,1.26,57.06,7.51,43.38,138.93,0.01,64.43,,,,,,
,,,5.23,71.87,0.99,0.0,1.25,61.72,7.22,33.47,118.89,0.01,60.38,,,,,,
,,,5.25,69.43,0.96,0.0,1.09,63.71,6.57,38.56,140.67,0.01,62.15,,,,,,
,,,5.27,50.33,0.86,0.0,1.12,72.6,5.47,38.46,138.65,0.01,64.18,,,,,,
,,,5.28,48.52,0.99,0.0,1.05,63.06,6.31,37.28,141.89,0.01,66.23,,,,,,
,,,5.3,56.38,0.84,0.0,1.17,70.12,6.29,43.04,127.36,0.01,54.23,,,,,,
,,,5.32,59.84,0.95,0.0,1.3,75.82,6.4,38.1,111.82,0.01,58.96,,,,,,
,,,5.33,58.39,0.83,0.0,1.26,65.61,8.64,42.65,146.0,0.01,70.91,,,,,,
,,,5.35,58.97,0.85,0.0,1.08,68.71,6.77,32.33,154.13,0.01,66.11,,,,,,
,,,5.37,58.74,1.0,0.0,1.22,68.36,7.55,36.02,159.49,0.01,68.94,,,,,,
,,,5.38,62.0,0.88,0.0,1.14,69.37,7.69,39.36,121.47,0.01,62.73,,,,,,
,,,5.4,61.91,0.98,0.0,1.25,72.81,6.35,39.6,165.19,0.01,72.33,,,,,,
,,,5.42,47.05,0.95,0.0,1.25,62.88,7.53,39.34,118.68,0.01,55.57,,,,,,
,,,5.43,64.99,1.0,0.0,1.3,64.56,6.76,37.29,140.26,0.01,67.58,,,,,,
,,,5.45,53.31,0.72,0.0,1.11,58.88,7.23,39.5,119.33,0.01,72.54,,,,,,
,,,5.47,69.57,0.92,0.0,1.15,55.62,6.62,32.93,135.19,0.01,69.69,,,,,,
,,,5.48,51.25,0.86,0.0,1.12,65.83,5.65,33.18,121.74,0.01,63.2,,,,,,
,,,5.5,58.44,1.13,0.0,1.31,71.8,7.23,35.45,132.58,0.01,72.91,,,,,,
,,,5.52,53.07,0.96,0.0,1.33,58.87,7.69,36.86,149.37,0.01,70.41,,,,,,
,,,5.53,53.89,0.75,0.0,1.1,62.52,6.73,39.42,123.26,0.01,74.98,,,,,,
,,,5.55,63.68,0.86,0.0,1.09,68.94,7.05,39.02,127.55,0.01,63.48,,,,,,
,,,5.57,48.43,1.0,0.0,1.0,66.19,6.93,34.22,139.33,0.01,70.08,,,,,,
,,,5.58,51.5,0.98,0.0,1.17,60.67,6.29,37.69,140.88,0.01,59.51,,,,,,
,,,5.6,60.7,0.75,0.0,1.16,61.79,6.44,39.32,116.22,0.01,80.13,,,,,,
,,,5.62,55.56,0.85,0.0,1.36,67.88,6.08,35.96,129.02,0.01,74.62,,,,,,
,,,5.63,54.86,0.85,0.0,1.29,65.98,8.08,38.29,139.66,0.01,57.08,,,,,,
,,,5.65,56.99,0.89,0.0,1.37,59.77,6.69,33.57,129.3,0.01,69.84,,,,,,
,,,5.67,49.76,0.89,0.0,1.48,67.91,6.96,33.96,162.79,0.01,63.83,,,,,,
,,,5.68,61.62,0.93,0.0,1.34,49.04,6.84,37.42,126.6,0.01,73.71,,,,,,
,,,5.7,51.39,0.97,0.0,1.03,80.34,6.54,32.5,122.51,0.01,60.18,,,,,,
,,,5.72,49.97,0.88,0.0,1.42,63.63,7.82,36.59,128.59,0.01,56.82,,,,,,
,,,5.73,58.03,1.05,0.0,1.45,65.04,5.36,35.61,126.36,0.01,64.05,,,,,,
,,,5.75,62.18,0.81,0.0,1.41,71.93,8.12,32.49,138.59,0.01,56.57,,,,,,
,,,5.77,51.8,0.91,0.0,1.58,69.57,7.24,34.67,139.25,0.01,67.06,,,,,,
,,,5.78,59.84,1.0,0.0,1.34,63.99,5.98,33.94,106.26,0.01,77.54,,,,,,
,,,5.8,53.76,1.05,0.0,1.41,55.11,8.75,42.62,131.28,0.01,66.99,,,,,,
,,,5.82,53.86,0.88,0.0,1.28,62.5,8.12,39.81,111.22,0.01,71.44,,,,,,
,,,5.83,53.38,0.86,0.0,1.59,55.09,7.49,40.75,129.06,0.01,73.86,,,,,,
,,,5.85,41.06,0.85,0.0,1.01,62.11,7.11,40.58,144.87,0.01,65.14,,,,,,
,,,5.87,56.97,0.86,0.0,1.32,67.94,6.46,28.94,139.97,0.01,62.98,,,,,,
,,,5.88,53.55,0.96,0.0,1.47,69.74,6.76,36.98,135.7,0.01,65.12,,,,,,
,,,5.9,52.67,0.87,0.0,1.48,76.77,8.18,36.66,124.05,0.01,66.98,,,,,,
,,,5.92,59.38,0.98,0.0,1.39,74.73,8.51,35.8,134.93,0.01,68.53,,,,,,
,,,5.93,62.81,0.98,0.0,1.34,74.67,7.25,29.38,142.84,0.01,55.37,,,,,,
,,,5.95,56.76,0.92,0.0,1.43,64.09,7.72,36.29,151.64,0.01,71.8,,,,,,
,,,5.97,46.88,0.97,0.0,1.56,74.24,6.79,35.72,152.39,0.01,70.91,,,,,,
,,,5.98,50.12,0.95,0.0,1.57,68.3,7.1,37.98,136.36,0.01,67.68,,,,,,
,,,6.0,55.72,0.9,0.0,1.41,74.32,7.89,34.16,136.44,0.01,66.34,,,,,,
,,,6.02,47.38,0.81,0.0,1.46,70.75,7.46,34.74,129.36,0.01,73.14,,,,,,
,,,6.03,44.16,0.93,0.0,1.47,56.8,7.61,41.57,128.2,0.01,61.65,,,,,,
,,,6.05,44.12,0.77,0.0,1.23,71.21,6.87,35.19,124.24,0.01,63.88,,,,,,
,,,6.07,52.08,1.05,0.0,1.48,54.55,6.7,32.56,127.5,0.01,72.81,,,,,,
,,,6.08,50.74,0.91,0.0,1.69,55.68,7.19,40.71,139.35,0.01,72.27,,,,,,
,,,6.1,48.53,1.02,0.0,1.69,63.11,6.25,39.77,141.01,0.01,64.91,,,,,,
,,,6.12,52.71,0.82,0.0,1.81,63.88,8.87,36.71,138.21,0.01,59.21,,,,,,
,,,6.13,49.72,0.9,0.0,1.54,59.09,7.1,32.51,125.98,0.01,79.31,,,,,,
,,,6.15,51.26,0.94,0.0,1.38,67.25,8.15,38.23,97.86,0.01,65.33,,,,,,
,,,6.17,55.57,0.77,0.0,1.74,57.64,7.1,34.19,126.23,0.01,65.26,,,,,,
,,,6.18,56.05,0.97,0.0,1.38,61.22,6.91,38.76,129.53,0.01,71.23,,,,,,
,,,6.2,44.74,0.96,0.0,1.72,58.39,7.07,29.9,106.71,0.01,77.17,,,,,,
,,,6.22,46.04,0.78,0.0,1.87,61.56,6.22,36.1,127.68,0.01,67.32,,,,,,
,,,6.23,37.39,0.81,0.0,1.39,68.87,6.74,38.36,128.6,0.01,61.02,,,,,,
,,,6.25,43.93,0.88,0.0,1.8,60.65,7.23,34.76,129.59,0.01,65.84,,,,,,
,,,6.27,56.71,0.96,0.0,1.43,62.24,6.6,35.49,151.93,0.01,58.35,,,,,,
,,,6.28,48.22,0.86,0.0,1.57,57.3,6.58,36.85,144.78,0.01,72.37,,,,,,
,,,6.3,47.83,0.87,0.0,1.47,60.06,7.36,30.83,131.51,0.01,66.54,,,,,,
,,,6.32,51.1,0.97,0.0,1.88,85.53,6.6,45.58,119.18,0.01,61.81,,,,,,
,,,6.33,47.44,0.98,0.0,1.59,74.17,5.83,35.74,118.88,0.01,70.79,,,,,,
,,,6.35,44.19,1.1,0.0,1.68,56.44,7.21,34.05,114.09,0.01,68.44,,,,,,
,,,6.37,46.2,0.89,0.0,1.73,68.84,8.27,41.74,162.69,0.01,59.47,,,,,,
,,,6.38,44.99,1.04,0.0,1.61,69.03,7.37,36.52,122.62,0.01,66.87,,,,,,
,,,6.4,54.03,0.73,0.0,1.92,69.65,7.46,32.25,115.3,0.01,72.43,,,,,,
,,,6.42,44.97,1.06,0.0,1.7,71.22,7.37,39.46,134.99,0.01,66.57,,,,,,
,,,6.43,38.09,0.96,0.0,1.35,66.03,6.23,36.62,122.54,0.01,60.4,,,,,,
,,,6.45,42.01,0.99,0.0,1.8,59.43,6.74,36.39,121.49,0.01,69.17,,,,,,
,,,6.47,41.55,1.09,0.0,1.82,66.1,5.61,37.63,115.44,0.01,61.45,,,,,,
,,,6.48,41.29,1.0,0.0,1.67,65.08,6.53,40.41,139.68,0.01,57.27,,,,,,
,,,6.5,50.69,0.91,0.0,1.43,61.17,6.91,37.18,131.95,0.01,66.03,,,,,,
,,,6.52,53.84,0.98,0.0,1.77,64.37,6.69,39.55,133.13,0.01,65.72,,,,,,
,,,6.53,40.2,0.98,0.0,1.56,54.54,7.42,39.27,148.74,0.01,69.03,,,,,,
,,,6.55,38.27,0.79,0.0,1.37,59.76,7.41,32.42,150.33,0.01,60.55,,,,,,
,,,6.57,39.69,0.94,0.0,1.62,64.36,6.85,36.25,135.68,0.01,69.97,,,,,,
,,,6.58,47.43,0.93,0.0,1.88,71.75,7.5,37.71,154.53,0.01,80.83,,,,,,
,,,6.6,46.49,1.04,0.0,1.7,60.22,6.35,33.23,111.77,0.01,69.16,,,,,,
,,,6.62,38.87,0.95,0.0,1.45,78.02,6.95,37.61,118.97,0.01,71.61,,,,,,
,,,6.63,41.64,0.79,0.0,2.11,65.83,6.01,30.06,145.87,0.01,71.15,,,,,,
,,,6.65,38.89,0.97,0.0,1.89,54.41,7.53,35.38,117.43,0.01,64.07,,,,,,
,,,6.67,37.24,0.78,0.0,1.71,59.13,6.83,28.16,143.75,0.01,72.22,,,,,,
,,,6.68,43.48,0.85,0.0,1.86,65.5,8.11,35.35,122.86,0.01,55.94,,,,,,
,,,6.7,41.0,0.94,0.0,1.43,59.21,6.64,32.09,147.61,0.01,64.29,,,,,,
,,,6.72,44.9,1.1,0.0,1.69,73.77,6.37,38.83,132.11,0.01,72.54,,,,,,
,,,6.73,37.69,0.87,0.0,1.79,74.84,5.61,37.12,127.57,0.01,71.21,,,,,,
,,,6.75,43.22,0.92,0.0,1.93,50.7,7.58,36.1,124.6,0.01,65.31,,,,,,
,,,6.77,42.96,0.88,0.0,1.74,74.14,6.11,45.95,134.33,0.01,58.46,,,,,,
,,,6.78,40.63,0.89,0.0,1.57,70.22,6.25,40.41,150.25,0.01,64.28,,,,,,
,,,6.8,42.82,0.98,0.0,1.85,61.6,8.31,34.43,131.03,0.02,69.3,,,,,,
,,,6.82,32.42,1.04,0.0,1.67,66.08,7.11,36.03,136.35,0.02,78.29,,,,,,
,,,6.83,42.92,0.81,0.0,2.04,74.43,6.4,31.22,127.04,0.02,70.94,,,,,,
,,,6.85,42.98,1.01,0.0,1.97,72.9,7.04,31.73,139.53,0.02,77.73,,,,,,
,,,6.87,38.42,0.96,0.0,1.81,63.15,8.18,35.67,127.32,0.02,75.63,,,,,,
,,,6.88,35.99,0.95,0.0,2.01,56.32,7.05,36.02,135.59,0.02,59.54,,,,,,
,,,6.9,35.75,1.01,0.0,1.67,63.7,7.29,38.28,130.32,0.02,56.91,,,,,,
,,,6.92,35.53,0.99,0.0,2.11,64.68,7.42,40.85,116.82,0.02,66.4,,,,,,
,,,6.93,42.92,0.8,0.0,2.07,51.18,7.51,35.21,126.22,0.02,53.93,,,,,,
,,,6.95,32.33,1.07,0.0,1.69,67.48,7.23,33.62,139.8,0.02,63.73,,,,,,
,,,6.97,36.72,1.05,0.0,1.79,72.05,6.58,35.18,146.33,0.02,60.67,,,,,,
,,,6.98,39.59,1.15,0.0,1.55,63.59,5.39,30.28,134.52,0.02,59.69,,,,,,
,,,7.0,32.45,0.94,0.0,2.14,63.07,6.32,34.98,133.58,0.02,76.98,,,,,,
,,,7.02,35.52,0.83,0.0,1.48,64.07,6.12,34.0,155.08,0.02,61.91,,,,,,
,,,7.03,34.38,0.68,0.0,1.92,64.81,6.17,36.63,143.66,0.02,76.9,,,,,,
,,,7.05,35.61,0.96,0.0,1.44,61.14,6.35,32.95,98.85,0.02,68.91,,,,,,
,,,7.07,30.71,1.12,0.0,1.73,61.75,6.48,35.07,142.44,0.02,73.61,,,,,,
,,,7.08,28.92,0.97,0.0,2.01,71.85,7.18,38.31,128.74,0.02,62.54,,,,,,
,,,7.1,34.48,0.89,0.0,1.84,68.08,7.35,37.03,118.55,0.02,76.14,,,,,,
,,,7.12,27.94,0.86,0.0,2.0,69.92,7.3,45.08,124.18,0.02,54.81,,,,,,
,,,7.13,37.47,1.06,0.0,2.07,59.21,8.02,32.42,113.81,0.02,67.94,,,,,,
,,,7.15,38.26,0.92,0.0,2.03,63.46,6.85,39.72,121.54,0.02,67.72,,,,,,
,,,7.17,40.63,0.98,0.0,1.77,69.17,8.2,38.68,121.32,0.02,56.34,,,,,,
,,,7.18,26.73,1.02,0.0,2.08,62.66,7.47,41.15,134.07,0.02,62.75,,,,,,
,,,7.2,31.34,0.77,0.0,1.86,72.76,6.08,34.61,131.91,0.02,65.82,,,,,,
,,,7.22,39.22,0.88,0.0,1.68,71.77,7.57,38.3,138.55,0.02,76.13,,,,,,
,,,7.23,27.72,0.74,0.0,1.54,69.6,7.89,39.92,135.65,0.02,60.45,,,,,,
,,,7.25,33.28,0.99,0.0,1.92,63.02,7.72,34.59,130.96,0.02,65.63,,,,,,
,,,7.27,30.27,0.92,0.0,1.75,65.53,5.77,39.39,117.1,0.02,66.08,,,,,,
,,,7.28,30.67,0.85,0.0,2.33,71.3,6.52,45.41,140.5,0.02,62.82,,,,,,
,,,7.3,28.46,0.7,0.0,1.46,61.58,8.32,36.44,130.86,0.02,74.03,,,,,,
,,,7.32,29.62,1.03,0.0,2.23,73.76,8.67,30.33,151.98,0.02,68.04,,,,,,
,,,7.33,22.1,0.93,0.0,1.92,65.07,6.3,38.78,147.82,0.02,62.62,,,,,,
,,,7.35,30.51,0.84,0.0,2.21,69.83,7.36,38.44,135.85,0.02,69.94,,,,,,
,,,7.37,29.25,1.01,0.0,2.04,45.29,6.57,31.43,144.05,0.02,72.19,,,,,,
,,,7.38,28.52,0.91,0.0,1.94,56.77,6.54,41.77,145.37,0.02,66.94,,,,,,
,,,7.4,35.41,0.93,0.0,2.05,69.37,6.5,35.11,120.39,0.02,71.71,,,,,,
,,,7.42,28.59,0.73,0.0,2.06,58.34,7.51,38.02,112.08,0.02,68.16,,,,,,
,,,7.43,31.48,0.96,0.0,2.34,61.16,6.55,40.99,143.82,0.02,69.07,,,,,,
,,,7.45,28.63,1.15,0.0,1.96,53.72,7.62,38.34,127.39,0.02,59.93,,,,,,
,,,7.47,27.65,0.89,0.0,2.11,56.11,6.71,41.6,138.3,0.02,69.54,,,,,,
,,,7.48,30.12,0.91,0.0,1.87,67.09,6.8,31.38,117.87,0.02,66.38,,,,,,
,,,7.5,30.81,0.83,0.0,1.85,71.19,7.77,35.75,132.73,0.02,64.23,,,,,,
,,,7.52,31.96,0.84,0.0,1.74,67.36,7.01,37.21,138.65,0.02,71.63,,,,,,
,,,7.53,27.03,0.84,0.0,2.2,76.99,6.53,34.97,133.62,0.02,60.69,,,,,,
,,,7.55,26.94,0.77,0.0,1.95,64.8,7.04,37.76,115.02,0.02,79.97,,,,,,
,,,7.57,26.81,0.91,0.0,2.26,60.52,8.1,42.93,133.95,0.02,51.91,,,,,,
,,,7.58,28.51,0.77,0.0,2.04,64.75,6.19,37.48,129.89,0.02,60.05,,,,,,
,,,7.6,21.01,0.9,0.0,2.05,53.56,8.05,35.81,130.64,0.02,65.91,,,,,,
,,,7.62,26.91,0.96,0.0,2.17,54.0,6.33,34.63,130.42,0.02,52.76,,,,,,
,,,7.63,28.94,0.78,0.0,2.0,74.08,6.03,38.14,120.7,0.02,66.8,,,,,,
,,,7.65,24.92,0.97,0.0,1.97,56.22,6.63,35.65,172.98,0.02,52.09,,,,,,
,,,7.67,25.61,0.83,0.0,2.1,72.73,7.97,36.66,125.12,0.02,79.81,,,,,,
,,,7.68,24.9,0.88,0.0,2.06,66.24,8.18,42.17,150.66,0.02,67.99,,,,,,
,,,7.7,23.35,1.02,0.0,2.35,65.74,6.66,35.76,126.56,0.02,72.64,,,,,,
,,,7.72,28.4,0.94,0.0,2.22,72.41,7.31,39.83,122.23,0.02,63.71,,,,,,
,,,7.73,19.18,0.77,0.0,2.03,62.07,6.71,34.9,134.43,0.02,61.5,,,,,,
,,,7.75,28.37,0.97,0.0,2.08,77.61,8.36,33.31,135.78,0.02,63.01,,,,,,
,,,7.77,29.08,0.91,0.0,2.23,61.76,5.98,36.49,128.02,0.02,67.26,,,,,,
,,,7.78,26.77,0.93,0.0,2.31,69.4,6.56,36.98,125.4,0.02,70.11,,,,,,
,,,7.8,22.38,0.95,0.0,2.26,61.01,7.73,36.28,117.58,0.02,68.48,,,,,,
,,,7.82,20.75,1.03,0.0,2.66,61.21,6.27,41.99,138.04,0.02,67.47,,,,,,
,,,7.83,26.5,0.98,0.0,2.52,74.29,7.5,37.39,121.19,0.02,73.93,,,,,,
,,,7.85,20.26,0.85,0.0,1.92,69.77,7.74,39.81,144.52,0.02,71.04,,,,,,
,,,7.87,25.53,0.78,0.0,2.2,59.83,6.88,36.66,139.41,0.02,79.47,,,,,,
,,,7.88,21.42,1.08,0.0,2.04,72.75,6.37,32.85,126.62,0.02,62.65,,,,,,
,,,7.9,26.41,0.86,0.0,2.0,64.85,6.3,40.94,126.17,0.02,72.46,,,,,,
,,,7.92,23.72,0.98,0.0,2.1,67.5,6.41,36.72,136.81,0.02,65.46,,,,,,
,,,7.93,21.93,0.75,0.0,2.57,63.58,7.97,31.72,124.92,0.02,68.95,,,,,,
,,,7.95,19.09,1.06,0.0,2.33,71.59,6.82,36.11,134.17,0.02,55.64,,,,,,
,,,7.97,24.56,0.9,0.0,2.27,65.91,7.39,39.3,143.65,0.02,74.05,,,,,,
,,,7.98,18.21,1.03,0.0,2.07,59.63,5.19,43.2,125.25,0.02,55.37,,,,,,
,,,8.0,22.01,0.77,0.0,2.26,70.67,7.51,40.66,106.35,0.02,75.32,,,,,,
,,,8.02,20.78,0.91,0.0,2.52,58.22,6.77,38.47,135.31,0.02,73.57,,,,,,
,,,8.03,18.18,0.61,0.0,2.38,61.24,5.91,35.03,117.54,0.02,55.02,,,,,,
,,,8.05,21.97,0.91,0.0,2.09,65.99,6.98,38.77,116.04,0.02,66.76,,,,,,
,,,8.07,16.86,0.89,0.0,2.78,65.38,7.98,30.16,132.89,0.02,62.97,,,,,,
,,,8.08,15.65,0.93,0.0,2.47,61.22,8.1,40.55,135.74,0.02,59.95,,,,,,
,,,8.1,18.4,1.03,0.0,2.28,67.7,7.53,44.12,135.98,0.02,60.67,,,,,,
,,,8.12,21.08,0.92,0.0,2.31,57.85,7.39,35.62,147.86,0.03,80.57,,,,,,
,,,8.13,23.21,0.84,0.0,2.69,68.83,8.09,33.17,123.29,0.03,68.96,,,,,,
,,,8.15,18.44,0.97,0.0,2.88,77.16,7.85,38.34,111.64,0.03,66.33,,,,,,
,,,8.17,19.45,0.86,0.0,2.5,72.57,8.31,40.88,136.84,0.03,63.77,,,,,,
,,,8.18,21.75,1.05,0.0,2.48,75.39,7.39,35.95,149.56,0.03,59.71,,,,,,
,,,8.2,19.38,0.87,0.0,2.25,53.44,6.93,43.34,142.71,0.03,63.55,,,,,,
,,,8.22,21.54,0.8,0.0,2.84,77.99,8.22,37.73,137.24,0.03,71.57,,,,,,
,,,8.23,18.69,0.77,0.0,2.43,64.51,6.7,31.24,139.35,0.03,62.2,,,,,,
,,,8.25,21.42,0.91,0.0,2.81,67.22,6.58,43.09,153.46,0.03,65.6,,,,,,
,,,8.27,18.19,0.8,0.0,2.05,51.09,7.39,32.72,110.48,0.03,71.7,,,,,,
,,,8.28,20.04,0.88,0.0,2.36,59.51,6.17,37.72,148.73,0.03,66.53,,,,,,
,,,8.3,19.02,0.91,0.0,2.86,56.89,7.52,41.28,163.16,0.04,65.35,,,,,,
,,,8.32,20.53,0.78,0.0,2.91,54.93,6.69,34.8,140.31,0.03,70.57,,,,,,
,,,8.33,21.08,0.93,0.0,3.26,59.03,6.57,38.05,158.84,0.03,59.69,,,,,,
,,,8.35,19.9,0.96,0.0,3.31,76.43,8.01,35.33,119.44,0.03,70.76,,,,,,
,,,8.37,17.71,0.82,0.0,3.04,58.6,8.92,35.47,127.95,0.03,64.81,,,,,,
,,,8.38,18.95,0.89,0.0,2.96,64.66,6.11,32.43,159.49,0.03,57.52,,,,,,
,,,8.4,21.32,0.8,0.0,3.45,83.92,7.66,36.61,152.13,0.04,56.19,,,,,,
,,,8.42,16.72,0.95,0.0,3.02,57.81,6.67,33.68,161.02,0.03,63.59,,,,,,
,,,8.43,18.65,0.98,0.0,2.35,60.83,6.1,36.77,118.0,0.03,72.07,,,,,,
,,,8.45,23.67,0.92,0.0,3.06,52.73,7.21,39.69,158.06,0.03,60.38,,,,,,
,,,8.47,19.88,0.97,0.0,3.23,68.14,6.85,33.07,151.92,0.03,63.4,,,,,,
